"r_object_id";"nls_key";"business_policy_id";"state_name";"type_name";"resync_needed";"label_text";"help_text";"comment_text";"is_searchable";"ignore_constraints";"life_cycle";"constraint_dep_usr";"primary_key";"primary_key_enf";"primary_key_msg";"attr_name";"ignore_immutable";"not_null";"not_null_enf";"not_null_msg";"cond_value_assist";"value_assist_dep_usr";"cond_computed_expr";"computed_dep_usr";"default_search_op";"default_search_arg";"read_only";"reference_kind";"is_required";"is_hidden";"format_pattern";"format_pattern_tag";"def_value_length";"category_name";"domain_type";"domain_length";"super_domain_name";"super_domain_id"
"6a02cba080008100";"en";"0000000000000000";"";"cms_digidak_document";"0";"Version Stamp";"";"";"0";"0";"1";"0";"0000000000000000";"2";"";"i_vstamp";"1";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"1";"";"0";"0";"";"1";"0";"";"0000000000000000"
"6a02cba080008101";"en";"0000000000000000";"";"cms_digidak_document";"0";"Is Replica";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"i_is_replica";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"1";"";"0";"0";"";"0";"0";"";"0000000000000000"
"6a02cba080008102";"en";"0000000000000000";"";"cms_digidak_document";"0";"Partition Number";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"i_partition";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"1";"";"0";"0";"";"1";"0";"";"0000000000000000"
"6a02cba080008103";"en";"0000000000000000";"";"cms_digidak_document";"0";"Retainer ID";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"i_retainer_id";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"1";"";"0";"0";"";"3";"0";"";"0000000000000000"
"6a02cba080008104";"en";"0000000000000000";"";"cms_digidak_document";"0";"Aspect Name";"";"";"0";"0";"1";"0";"0000000000000000";"2";"";"r_aspect_name";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"8";"";"1";"0";"0";"0";"";"0";"0";"";"2";"64";"";"0000000000000000"
"6a02cba080008105";"en";"0000000000000000";"";"cms_digidak_document";"0";"Retain Content Until";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"i_retain_until";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"0";"";"0";"0";"";"4";"0";"";"0000000000000000"
"6a02cba080008106";"en";"0000000000000000";"";"cms_digidak_document";"0";"Last Review Date";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"a_last_review_date";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"0";"0";"0";"0";"";"0";"0";"";"4";"0";"";"0000000000000000"
"6a02cba080008107";"en";"0000000000000000";"";"cms_digidak_document";"0";"Is Signed";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"a_is_signed";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"0";"0";"0";"0";"";"0";"0";"";"0";"0";"";"0000000000000000"
"6a02cba080008108";"en";"0000000000000000";"";"cms_digidak_document";"0";"Extended Properties";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"a_extended_properties";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"8";"";"0";"0";"0";"0";"";"0";"0";"";"2";"32";"";"0000000000000000"
"6a02cba080008109";"en";"0000000000000000";"";"cms_digidak_document";"0";"Full Content Size";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"r_full_content_size";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"0";"";"0";"0";"";"5";"0";"";"0000000000000000"
"6a02cba08000810a";"en";"0000000000000000";"";"cms_digidak_document";"0";"Controlling Application";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"a_controlling_app";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"8";"";"0";"0";"0";"0";"";"0";"0";"";"2";"32";"";"0000000000000000"
"6a02cba08000810b";"en";"0000000000000000";"";"cms_digidak_document";"0";"Template";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"a_is_template";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"0";"0";"0";"0";"";"0";"0";"";"0";"0";"";"0000000000000000"
"6a02cba08000810c";"en";"0000000000000000";"";"cms_digidak_document";"0";"Language Code";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"language_code";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"8";"";"0";"0";"0";"0";"";"0";"0";"";"2";"5";"";"0000000000000000"
"6a02cba08000810d";"en";"0000000000000000";"";"cms_digidak_document";"0";"Category";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"a_category";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"8";"";"0";"0";"0";"0";"";"0";"0";"";"2";"64";"";"0000000000000000"
"6a02cba08000810e";"en";"0000000000000000";"";"cms_digidak_document";"0";"Effective Flag";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"a_effective_flag";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"8";"";"0";"0";"0";"0";"";"0";"0";"";"2";"8";"";"0000000000000000"
"6a02cba08000810f";"en";"0000000000000000";"";"cms_digidak_document";"0";"Effective Label";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"a_effective_label";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"8";"";"0";"0";"0";"0";"";"0";"0";"";"2";"32";"";"0000000000000000"
"6a02cba080008110";"en";"0000000000000000";"";"cms_digidak_document";"0";"Publish Formats";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"a_publish_formats";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"8";"";"0";"0";"0";"0";"";"0";"0";"";"2";"32";"";"0000000000000000"
"6a02cba080008111";"en";"0000000000000000";"";"cms_digidak_document";"0";"Expiration Date";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"a_expiration_date";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"0";"0";"0";"0";"";"0";"0";"";"4";"0";"";"0000000000000000"
"6a02cba080008112";"en";"0000000000000000";"";"cms_digidak_document";"0";"Effective Date";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"a_effective_date";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"0";"0";"0";"0";"";"0";"0";"";"4";"0";"";"0000000000000000"
"6a02cba080008113";"en";"0000000000000000";"";"cms_digidak_document";"0";"Alias Set";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"r_alias_set_id";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"0";"";"0";"0";"";"3";"0";"";"0000000000000000"
"6a02cba080008114";"en";"0000000000000000";"";"cms_digidak_document";"0";"Current State";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"r_current_state";"1";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"0";"";"0";"0";"";"1";"0";"";"0000000000000000"
"6a02cba080008115";"en";"0000000000000000";"";"cms_digidak_document";"0";"Resume to state";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"r_resume_state";"1";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"0";"";"0";"0";"";"1";"0";"";"0000000000000000"
"6a02cba080008116";"en";"0000000000000000";"";"cms_digidak_document";"0";"Lifecycle ID";"";"";"0";"0";"1";"0";"0000000000000000";"2";"";"r_policy_id";"1";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"0";"";"0";"0";"";"3";"0";"";"0000000000000000"
"6a02cba080008117";"en";"0000000000000000";"";"cms_digidak_document";"0";"Public";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"r_is_public";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"0";"";"0";"0";"";"0";"0";"";"0000000000000000"
"6a02cba080008118";"en";"0000000000000000";"";"cms_digidak_document";"0";"Creator Name";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"r_creator_name";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"8";"";"1";"0";"0";"0";"";"0";"0";"";"2";"255";"";"0000000000000000"
"6a02cba080008119";"en";"0000000000000000";"";"cms_digidak_document";"0";"Reference";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"i_is_reference";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"1";"";"0";"0";"";"0";"0";"";"0000000000000000"
"6a02cba08000811a";"en";"0000000000000000";"";"cms_digidak_document";"0";"Special Application";"";"";"0";"0";"1";"0";"0000000000000000";"2";"";"a_special_app";"1";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"8";"";"0";"0";"0";"0";"";"0";"0";"";"2";"32";"";"0000000000000000"
"6a02cba08000811b";"en";"0000000000000000";"";"cms_digidak_document";"0";"ACL Name";"";"";"0";"0";"1";"0";"0000000000000000";"2";"";"acl_name";"1";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"8";"";"0";"0";"0";"0";"";"0";"0";"";"2";"32";"";"0000000000000000"
"6a02cba08000811c";"en";"0000000000000000";"";"cms_digidak_document";"0";"ACL Domain";"";"";"0";"0";"1";"0";"0000000000000000";"2";"";"acl_domain";"1";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"8";"";"0";"0";"0";"0";"";"0";"0";"";"2";"255";"";"0000000000000000"
"6a02cba08000811d";"en";"0000000000000000";"";"cms_digidak_document";"0";"Has Events";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"r_has_events";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"0";"";"0";"0";"";"0";"0";"";"0000000000000000"
"6a02cba08000811e";"en";"0000000000000000";"";"cms_digidak_document";"0";"Frozen";"";"";"0";"0";"1";"0";"0000000000000000";"2";"";"r_frozen_flag";"1";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"0";"";"0";"0";"";"0";"0";"";"0000000000000000"
"6a02cba08000811f";"en";"0000000000000000";"";"cms_digidak_document";"0";"Is Immutable";"";"";"0";"0";"1";"0";"0000000000000000";"2";"";"r_immutable_flag";"1";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"0";"";"0";"0";"";"0";"0";"";"0000000000000000"
"6a02cba080008120";"en";"0000000000000000";"";"cms_digidak_document";"0";"Has Versions";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"i_direct_dsc";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"1";"";"0";"0";"";"0";"0";"";"0000000000000000"
"6a02cba080008121";"en";"0000000000000000";"";"cms_digidak_document";"0";"Branch Count";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"i_branch_cnt";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"1";"";"0";"0";"";"1";"0";"";"0000000000000000"
"6a02cba080008122";"en";"0000000000000000";"";"cms_digidak_document";"0";"Version Label";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"r_version_label";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"8";"";"1";"0";"0";"0";"";"0";"0";"";"2";"32";"";"0000000000000000"
"6a02cba080008123";"en";"0000000000000000";"";"cms_digidak_document";"0";"User Comments";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"log_entry";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"8";"";"0";"0";"0";"0";"";"0";"0";"";"2";"120";"";"0000000000000000"
"6a02cba080008124";"en";"0000000000000000";"";"cms_digidak_document";"0";"Lock Owner's Host";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"r_lock_machine";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"8";"";"1";"0";"0";"0";"";"0";"0";"";"2";"80";"";"0000000000000000"
"6a02cba080008125";"en";"0000000000000000";"";"cms_digidak_document";"0";"Checkout Date";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"r_lock_date";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"0";"";"0";"0";"";"4";"0";"";"0000000000000000"
"6a02cba080008126";"en";"0000000000000000";"";"cms_digidak_document";"0";"Checked Out By";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"r_lock_owner";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"8";"";"1";"0";"0";"0";"";"0";"0";"";"2";"255";"";"0000000000000000"
"6a02cba080008127";"en";"0000000000000000";"";"cms_digidak_document";"0";"Latest Version on Branch";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"i_latest_flag";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"1";"";"0";"0";"";"0";"0";"";"0000000000000000"
"6a02cba080008128";"en";"0000000000000000";"";"cms_digidak_document";"0";"Version Tree Root Object";"";"";"0";"0";"1";"0";"0000000000000000";"2";"";"i_chronicle_id";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"1";"";"0";"0";"";"3";"0";"";"0000000000000000"
"6a02cba080008129";"en";"0000000000000000";"";"cms_digidak_document";"0";"Parent Version";"";"";"0";"0";"1";"0";"0000000000000000";"2";"";"i_antecedent_id";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"1";"";"0";"0";"";"3";"0";"";"0000000000000000"
"6a02cba08000812a";"en";"0000000000000000";"";"cms_digidak_document";"0";"World Permissions";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"world_permit";"1";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"0";"0";"0";"0";"";"0";"0";"";"1";"0";"";"0000000000000000"
"6a02cba08000812b";"en";"0000000000000000";"";"cms_digidak_document";"0";"Group Permit";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"group_permit";"1";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"0";"0";"0";"0";"";"0";"0";"";"1";"0";"";"0000000000000000"
"6a02cba08000812c";"en";"0000000000000000";"";"cms_digidak_document";"0";"Group Name";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"group_name";"1";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"8";"";"0";"0";"0";"0";"";"0";"0";"";"2";"255";"";"0000000000000000"
"6a02cba08000812d";"en";"0000000000000000";"";"cms_digidak_document";"0";"Owner Permission";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"owner_permit";"1";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"0";"0";"0";"0";"";"0";"0";"";"1";"0";"";"0000000000000000"
"6a02cba08000812e";"en";"0000000000000000";"";"cms_digidak_document";"0";"Owner Name";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"owner_name";"1";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"8";"";"0";"0";"0";"0";"";"0";"0";"";"2";"255";"";"0000000000000000"
"6a02cba08000812f";"en";"0000000000000000";"";"cms_digidak_document";"0";"Primary Cabinet";"";"";"0";"0";"1";"0";"0000000000000000";"2";"";"i_cabinet_id";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"1";"";"0";"0";"";"3";"0";"";"0000000000000000"
"6a02cba080008130";"en";"0000000000000000";"";"cms_digidak_document";"0";"Storage Type";"";"";"0";"0";"1";"0";"0000000000000000";"2";"";"a_storage_type";"1";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"8";"";"0";"0";"0";"0";"";"0";"0";"";"2";"64";"";"0000000000000000"
"6a02cba080008131";"en";"0000000000000000";"";"cms_digidak_document";"0";"Full Text Indexed";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"a_full_text";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"0";"0";"0";"0";"";"0";"0";"";"0";"0";"";"0000000000000000"
"6a02cba080008132";"en";"0000000000000000";"";"cms_digidak_document";"0";"Size";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"r_content_size";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"0";"";"0";"0";"";"1";"0";"";"0000000000000000"
"6a02cba080008133";"en";"0000000000000000";"";"cms_digidak_document";"0";"Content File Count";"";"";"0";"0";"1";"0";"0000000000000000";"2";"";"r_page_cnt";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"0";"";"0";"0";"";"1";"0";"";"0000000000000000"
"6a02cba080008134";"en";"0000000000000000";"";"cms_digidak_document";"0";"Format";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"a_content_type";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"8";"";"0";"0";"0";"0";"";"0";"0";"";"2";"32";"";"0000000000000000"
"6a02cba080008135";"en";"0000000000000000";"";"cms_digidak_document";"0";"Content ID";"";"";"0";"0";"1";"0";"0000000000000000";"2";"";"i_contents_id";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"1";"";"0";"0";"";"3";"0";"";"0000000000000000"
"6a02cba080008136";"en";"0000000000000000";"";"cms_digidak_document";"0";"Virtual Document";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"r_is_virtual_doc";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"0";"";"0";"0";"";"1";"0";"";"0000000000000000"
"6a02cba080008137";"en";"0000000000000000";"";"cms_digidak_document";"0";"Resolution Version";"";"";"0";"0";"1";"0";"0000000000000000";"2";"";"resolution_label";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"8";"";"0";"0";"0";"0";"";"0";"0";"";"2";"32";"";"0000000000000000"
"6a02cba080008138";"en";"0000000000000000";"";"cms_digidak_document";"0";"Has Frozen Assembly";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"r_has_frzn_assembly";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"0";"";"0";"0";"";"0";"0";"";"0000000000000000"
"6a02cba080008139";"en";"0000000000000000";"";"cms_digidak_document";"0";"Frozen Assembly Count";"";"";"0";"0";"1";"0";"0000000000000000";"2";"";"r_frzn_assembly_cnt";"1";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"0";"";"0";"0";"";"1";"0";"";"0000000000000000"
"6a02cba08000813a";"en";"0000000000000000";"";"cms_digidak_document";"0";"Assembled From";"";"";"0";"0";"1";"0";"0000000000000000";"2";"";"r_assembled_from_id";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"0";"";"0";"0";"";"3";"0";"";"0000000000000000"
"6a02cba08000813b";"en";"0000000000000000";"";"cms_digidak_document";"0";"Maximum Link Count";"";"";"0";"0";"1";"0";"0000000000000000";"2";"";"r_link_high_cnt";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"0";"";"0";"0";"";"1";"0";"";"0000000000000000"
"6a02cba08000813c";"en";"0000000000000000";"";"cms_digidak_document";"0";"Link Count";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"r_link_cnt";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"0";"";"0";"0";"";"1";"0";"";"0000000000000000"
"6a02cba08000813d";"en";"0000000000000000";"";"cms_digidak_document";"0";"Position";"";"";"0";"0";"1";"0";"0000000000000000";"2";"";"r_order_no";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"0";"";"0";"0";"";"1";"0";"";"0000000000000000"
"6a02cba08000813e";"en";"0000000000000000";"";"cms_digidak_document";"0";"Component Version";"";"";"0";"0";"1";"0";"0000000000000000";"2";"";"r_component_label";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"8";"";"1";"0";"0";"0";"";"0";"0";"";"2";"32";"";"0000000000000000"
"6a02cba08000813f";"en";"0000000000000000";"";"cms_digidak_document";"0";"Composite Version";"";"";"0";"0";"3";"0";"0000000000000000";"2";"";"r_composite_label";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"8";"";"1";"0";"0";"0";"";"0";"0";"";"2";"32";"";"0000000000000000"
"6a02cba080008140";"en";"0000000000000000";"";"cms_digidak_document";"0";"Composite IDs";"";"";"0";"0";"3";"0";"0000000000000000";"2";"";"r_composite_id";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"0";"";"0";"0";"";"3";"0";"";"0000000000000000"
"6a02cba080008141";"en";"0000000000000000";"";"cms_digidak_document";"0";"Parent Folder IDs";"";"";"0";"0";"1";"0";"0000000000000000";"2";"";"i_folder_id";"1";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"1";"";"0";"0";"";"3";"0";"";"0000000000000000"
"6a02cba080008142";"en";"0000000000000000";"";"cms_digidak_document";"0";"In Folder";"";"";"0";"0";"1";"0";"0000000000000000";"2";"";"i_has_folder";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"1";"";"0";"0";"";"0";"0";"";"0000000000000000"
"6a02cba080008143";"en";"0000000000000000";"";"cms_digidak_document";"0";"Reference Count";"";"";"0";"0";"1";"0";"0000000000000000";"2";"";"i_reference_cnt";"1";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"1";"";"0";"0";"";"1";"0";"";"0000000000000000"
"6a02cba080008144";"en";"0000000000000000";"";"cms_digidak_document";"0";"Link Resolved";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"a_link_resolved";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"0";"0";"0";"0";"";"0";"0";"";"0";"0";"";"0000000000000000"
"6a02cba080008145";"en";"0000000000000000";"";"cms_digidak_document";"0";"Compound Architecture";"";"";"0";"0";"1";"0";"0000000000000000";"2";"";"a_compound_architecture";"1";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"8";"";"0";"0";"0";"0";"";"0";"0";"";"2";"16";"";"0000000000000000"
"6a02cba080008146";"en";"0000000000000000";"";"cms_digidak_document";"0";"Archive";"";"";"0";"0";"1";"0";"0000000000000000";"2";"";"a_archive";"1";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"0";"0";"0";"0";"";"0";"0";"";"0";"0";"";"0000000000000000"
"6a02cba080008147";"en";"0000000000000000";"";"cms_digidak_document";"0";"Estimated Disposition";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"a_retention_date";"1";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"0";"0";"0";"0";"";"0";"0";"";"4";"0";"";"0000000000000000"
"6a02cba080008148";"en";"0000000000000000";"";"cms_digidak_document";"0";"Root Deleted";"";"";"0";"0";"1";"0";"0000000000000000";"2";"";"i_is_deleted";"1";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"1";"";"0";"0";"";"0";"0";"";"0000000000000000"
"6a02cba080008149";"en";"0000000000000000";"";"cms_digidak_document";"0";"Hidden";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"a_is_hidden";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"0";"0";"0";"0";"";"0";"0";"";"0";"0";"";"0000000000000000"
"6a02cba08000814a";"en";"0000000000000000";"";"cms_digidak_document";"0";"Accessed";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"r_access_date";"1";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"0";"";"0";"0";"";"4";"0";"";"0000000000000000"
"6a02cba08000814b";"en";"0000000000000000";"";"cms_digidak_document";"0";"Modified By";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"r_modifier";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"8";"";"1";"0";"0";"0";"";"0";"0";"";"2";"255";"";"0000000000000000"
"6a02cba08000814c";"en";"0000000000000000";"";"cms_digidak_document";"0";"Modified";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"r_modify_date";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"0";"";"0";"0";"";"4";"0";"";"0000000000000000"
"6a02cba08000814d";"en";"0000000000000000";"";"cms_digidak_document";"0";"Created";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"r_creation_date";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"0";"";"0";"0";"";"4";"0";"";"0000000000000000"
"6a02cba08000814e";"en";"0000000000000000";"";"cms_digidak_document";"0";"Status";"";"";"0";"0";"1";"0";"0000000000000000";"2";"";"a_status";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"8";"";"0";"0";"0";"0";"";"0";"0";"";"2";"16";"";"0000000000000000"
"6a02cba08000814f";"en";"0000000000000000";"";"cms_digidak_document";"0";"Application Type";"";"";"0";"0";"2";"0";"0000000000000000";"2";"";"a_application_type";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"8";"";"0";"0";"0";"0";"";"0";"0";"";"2";"32";"";"0000000000000000"
"6a02cba080008150";"en";"0000000000000000";"";"cms_digidak_document";"0";"Keywords";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"keywords";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"8";"";"0";"0";"0";"0";"";"0";"0";"";"2";"48";"";"0000000000000000"
"6a02cba080008151";"en";"0000000000000000";"";"cms_digidak_document";"0";"Authors";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"authors";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"8";"";"0";"0";"0";"0";"";"0";"0";"";"2";"48";"";"0000000000000000"
"6a02cba080008152";"en";"0000000000000000";"";"cms_digidak_document";"0";"Subject";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"subject";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"8";"";"0";"0";"0";"0";"";"0";"0";"";"2";"192";"";"0000000000000000"
"6a02cba080008153";"en";"0000000000000000";"";"cms_digidak_document";"0";"Title";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"title";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"8";"";"0";"0";"0";"0";"";"0";"0";"";"2";"400";"";"0000000000000000"
"6a02cba080008154";"en";"0000000000000000";"";"cms_digidak_document";"0";"Type";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"r_object_type";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"8";"";"1";"0";"0";"0";"";"0";"0";"";"2";"32";"";"0000000000000000"
"6a02cba080008155";"en";"0000000000000000";"";"cms_digidak_document";"0";"Name";"";"";"1";"0";"1";"0";"0000000000000000";"2";"";"object_name";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"8";"";"0";"0";"0";"0";"";"0";"0";"";"2";"255";"";"0000000000000000"
"6a02cba080008156";"en";"0000000000000000";"";"cms_digidak_document";"0";"Object ID";"";"";"0";"0";"1";"0";"5902cba080000139";"2";"";"r_object_id";"0";"0";"2";"";"0000000000000000";"0";"0000000000000000";"0";"1";"";"1";"0";"0";"0";"";"0";"0";"";"3";"0";"";"0000000000000000"
